Site Name:,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane,Snake Range West Montane
1/3/2018 6:00:00 PM,2.037,1.883,2.16,2.199,1.883,2.589,0.112,-0.032,0.185,0.436,-0.034,0.895,-0.132,-0.169,-0.094,17.96,17.82,18.11,0.162,-0.169,0.415,17.46,17.11,18.11,72682.02,72678.92,-3.229,-92.5,1.912,-16.11,-4.388,-93.6,2.02,-17.01,12.7,12.69,12.7,1.749,12.68,12.44,12.71,1.922,0,0,0.065,0.009,0.4374,-1.981,0.065,0.009,0.4374,-1.962,0.051,0.006,0.385,-1.132,0.052,0.006,0.385,-1.151,0.064,0.007,0.4369,-2.853,0.064,0.007,0.4368,-2.816,0.075,0.01,0.4815,-2.316,0.075,0.01,0.4816,-2.325,-3.823,-3.948,-3.747,-3.81,-3.948,-3.719,-3.211,-3.277,-3.151,-3.205,-3.375,-3.112,0.382,0.304,0.461,0.393,0.254,0.498,-1.875,-1.938,-1.821,-1.877,-1.973,-1.755,-1.558,-1.613,-1.498,-1.57,-1.667,-1.48,0,0,0,0,0,0,0,0,1.46897344,1.33933184,1.66567104,0.08002016,170.2,9.39,0.44167552,0,1.66567104,0.52840128,175,8.8,1.44930368,0.43184064
1/3/2018 7:00:00 PM,3.883,3.772,4,3.677,3.255,4,0.792,0.592,0.91,0.664,0.313,0.919,0.373,0.347,0.403,17.21,17.15,17.38,0.23,0.002,0.403,17.35,17.15,17.69,72711.37,72709,-0.283,-75,4.1,-17.83,-0.621,-76.04,4.031,-17.61,12.67,12.66,12.67,-0.098,12.64,12.37,12.67,-0.019,0,0,0.065,0.009,0.4374,-1.969,0.065,0.009,0.4374,-1.934,0.051,0.006,0.3841,-1.145,0.051,0.006,0.3845,-1.154,0.064,0.007,0.4359,-2.913,0.064,0.007,0.4359,-2.857,0.075,0.01,0.4815,-2.264,0.075,0.01,0.4815,-2.298,-4.341,-4.418,-4.234,-4.293,-4.418,-4.18,-3.617,-3.72,-3.511,-3.563,-3.72,-3.436,0.172,0.109,0.231,0.206,0.101,0.351,-2.221,-2.328,-2.14,-2.185,-2.328,-2.084,-1.741,-1.85,-1.679,-1.728,-1.897,-1.626,0,0,0,0,0,0,0,0,0.6437376,0.5878576,0.75147424,0.04783328,61.87,8.25,0.402336,0,0.78410816,0.25570688,44.98,11.35,0.637032,0.39250112
1/3/2018 8:00:00 PM,3.51,3.433,3.585,3.483,3.103,3.795,0.428,0.332,0.519,0.5,0.323,0.742,0.305,0.28,0.323,17.51,17.37,17.61,0.311,0.234,0.415,17.51,17.21,17.93,72715.53,72714.06,-1.773,-82,2.886,-18.86,-1.909,-80.7,2.768,-18.58,12.65,12.63,12.65,-0.331,12.62,12.34,12.65,-0.326,0,0,0.065,0.009,0.4375,-1.933,0.065,0.009,0.4375,-1.893,0.051,0.006,0.3842,-1.135,0.051,0.006,0.3842,-1.159,0.064,0.007,0.4351,-2.977,0.064,0.007,0.4353,-2.94,0.075,0.01,0.4816,-2.267,0.075,0.01,0.4816,-2.271,-4.468,-4.536,-4.416,-4.471,-4.614,-4.308,-3.779,-3.884,-3.695,-3.778,-3.928,-3.673,0.12,0.077,0.179,0.092,-0.017,0.221,-2.413,-2.463,-2.36,-2.413,-2.529,-2.304,-1.822,-1.899,-1.76,-1.826,-1.943,-1.706,0,0,0,0,0,0,0,0,0.51230784,0.424688,0.62049152,0.05319776,65.97,7.579,0.6437376,0,1.1757152,0.22754336,47.55,15.09,0.50783744,0.62093856
1/3/2018 9:00:00 PM,3.44,3.329,3.532,3.613,3.329,3.792,0.614,0.482,0.737,0.694,0.285,1.044,0.412,0.383,0.432,17.34,17.29,17.37,0.327,0.098,0.537,17.53,17.16,18.02,72722.54,72715.08,-0.39,-66.34,3.212,-16.85,-0.088,-62.95,3.132,-16.69,12.63,12.62,12.63,-0.571,12.6,12.32,12.63,-0.561,0,0,0.065,0.009,0.4375,-1.847,0.065,0.009,0.4374,-1.877,0.051,0.006,0.3841,-1.136,0.051,0.006,0.3841,-1.129,0.064,0.007,0.4352,-3.041,0.064,0.007,0.4348,-3.014,0.075,0.01,0.4815,-2.299,0.075,0.01,0.4815,-2.279,-4.553,-4.642,-4.487,-4.531,-4.671,-4.417,-3.88,-3.938,-3.832,-3.844,-3.984,-3.731,0.083,0.007,0.16,0.09,-0.059,0.2,-2.537,-2.654,-2.448,-2.497,-2.654,-2.396,-1.866,-1.933,-1.78,-1.827,-1.95,-1.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18820384,0,0.81674208,0.19580352,90.7,22.43,0,0.1631696
1/3/2018 10:00:00 PM,3.001,2.874,3.148,2.989,2.568,3.242,0.182,-0.242,0.722,0.11,-0.242,0.722,-0.273,-0.301,-0.239,18.21,17.39,18.95,-0.21,-0.337,-0.098,18.3,17.39,18.95,72718.38,72717.33,-2.353,-76.09,2.435,-17.47,-1.318,-77.3,3.008,-18.36,12.62,12.61,12.62,-0.687,12.59,12.29,12.62,-0.659,0,0,0.065,0.009,0.4376,-1.969,0.065,0.009,0.4375,-1.879,0.051,0.006,0.3842,-1.119,0.051,0.006,0.3842,-1.135,0.064,0.007,0.4343,-3.098,0.064,0.007,0.4342,-3.06,0.075,0.01,0.4815,-2.327,0.075,0.01,0.4815,-2.291,-4.541,-4.638,-4.481,-4.536,-4.66,-4.415,-3.892,-3.954,-3.811,-3.879,-4.016,-3.784,0.122,0.059,0.195,0.114,-0.015,0.22,-2.545,-2.652,-2.481,-2.546,-2.66,-2.447,-1.816,-1.863,-1.763,-1.814,-1.947,-1.722,0,0,0,0,0,0,0,0,0.12651232,0,0.44078144,0.16272256,328,1.784,0.09432544,0,0.55522368,0.14841728,357.9,43.65,0.12606528,0.01654048
1/3/2018 11:00:00 PM,3.202,3.069,3.289,3.033,2.676,3.289,-0.088,-0.188,-0.001,0.087,-0.219,0.362,-0.189,-0.215,-0.156,17.97,17.89,18.07,-0.061,-0.215,0.093,17.7,17.36,18.07,72713.13,72714.85,-0.408,-72.99,2.808,-17.61,-0.321,-71.29,3.208,-17.04,12.6,12.59,12.61,-0.954,12.58,12.27,12.61,-0.945,0,0,0.065,0.009,0.4374,-1.908,0.065,0.009,0.4374,-1.854,0.051,0.006,0.3832,-1.107,0.051,0.006,0.3839,-1.135,0.064,0.006,0.4343,-3.106,0.064,0.007,0.4342,-3.103,0.075,0.01,0.4815,-2.341,0.075,0.01,0.4815,-2.295,-4.682,-4.735,-4.615,-4.675,-4.771,-4.57,-3.97,-4.1,-3.914,-3.978,-4.1,-3.846,0.043,-0.035,0.119,0.058,-0.046,0.172,-2.665,-2.746,-2.592,-2.668,-2.779,-2.574,-1.909,-1.977,-1.841,-1.898,-2.035,-1.79,0,0,0,0,0,0,0,0,0.8382,0.65312544,0.94727776,0.0692912,155.7,6.27,0.3665728,0,0.94727776,0.29594048,143.5,9.79,0.83328256,0.35852608
1/4/2018 12:00:00 AM,3.171,3.093,3.245,3.255,2.966,3.72,1.076,1.011,1.161,0.955,0.73,1.292,0.789,0.769,0.828,17.16,17.12,17.21,0.679,0.598,0.828,17.48,17.12,17.9,72671.41,72678.06,-1.522,-69.85,2.213,-17.69,-1.153,-65.03,2.267,-17.62,12.59,12.59,12.6,-1.03,12.56,12.25,12.6,-1.048,0,0,0.065,0.009,0.4375,-1.903,0.065,0.009,0.4374,-1.881,0.051,0.006,0.3833,-1.103,0.051,0.006,0.3833,-1.126,0.064,0.007,0.4334,-3.238,0.064,0.007,0.4333,-3.163,0.075,0.01,0.4815,-2.348,0.075,0.01,0.4816,-2.308,-4.803,-4.883,-4.726,-4.775,-4.908,-4.654,-4.102,-4.179,-4.022,-4.085,-4.209,-3.988,0.004,-0.079,0.125,0.015,-0.122,0.138,-2.793,-2.893,-2.703,-2.795,-2.899,-2.682,-1.975,-2.053,-1.917,-1.972,-2.137,-1.848,0,0,0,0,0,0,0,0,0.56639968,0.52258976,0.62049152,0.02592832,39.54,6.552,0.15020544,0,0.62049152,0.21547328,36.34,3.359,0.56282336,0.14931136
1/4/2018 1:00:00 AM,3.787,3.705,3.902,3.783,3.589,4.05,1.299,1.078,1.589,1.034,0.635,1.589,0.936,0.915,0.977,16.65,16.1,17.11,0.736,0.604,0.977,17.29,16.1,18.2,72650.81,72646.42,-1.275,-72.2,2.693,-19.38,-1.214,-70.77,2.551,-19.33,12.58,12.57,12.59,-0.605,12.55,12.24,12.59,-0.63,0,0,0.065,0.009,0.4374,-1.929,0.065,0.009,0.4374,-1.864,0.051,0.006,0.3834,-1.132,0.051,0.006,0.3833,-1.128,0.064,0.007,0.4333,-3.242,0.064,0.007,0.4334,-3.211,0.075,0.01,0.4805,-2.33,0.075,0.01,0.481,-2.33,-4.744,-4.83,-4.656,-4.745,-4.863,-4.644,-4.102,-4.177,-4.023,-4.11,-4.263,-3.99,0.023,-0.046,0.078,0.004,-0.132,0.13,-2.857,-2.96,-2.755,-2.852,-2.971,-2.743,-2.003,-2.088,-1.898,-1.997,-2.106,-1.886,0,0,0,0,0,0,0,0,0.100584,0,0.27761184,0.10639552,74.45,0.501,0.2056384,0,0.52258976,0.1385824,60.62,16.15,0.100584,0.19535648
1/4/2018 2:00:00 AM,4.3,4.095,4.432,4.292,3.943,4.577,1.01,0.898,1.085,1.085,0.869,1.279,0.848,0.822,0.865,16.81,16.49,17.06,0.784,0.652,0.875,16.46,15.79,17.22,72662.57,72665.48,-0.895,-67.79,2.546,-19.53,-0.855,-69.45,2.806,-19.54,12.57,12.56,12.57,-0.463,12.54,12.23,12.57,-0.468,0,0,0.065,0.009,0.4374,-1.928,0.065,0.009,0.4375,-1.894,0.051,0.006,0.3833,-1.158,0.051,0.006,0.3833,-1.126,0.063,0.007,0.4325,-3.277,0.063,0.007,0.4325,-3.238,0.075,0.01,0.4805,-2.348,0.075,0.01,0.4806,-2.336,-4.715,-4.788,-4.634,-4.716,-4.845,-4.604,-4.105,-4.19,-4.033,-4.093,-4.214,-3.986,0.015,-0.056,0.134,0.023,-0.095,0.134,-2.878,-2.97,-2.816,-2.857,-2.975,-2.741,-1.989,-2.067,-1.91,-1.999,-2.125,-1.886,0,0,0,0,0,0,0,0,1.51635968,0.88200992,1.99245728,0.33706816,42.55,10.35,1.21281952,0.75147424,1.99245728,0.22530816,52.49,11.84,1.49132544,1.18733824
1/4/2018 3:00:00 AM,3.702,3.6,3.791,3.542,3.306,3.791,1.093,0.961,1.235,1.247,0.808,1.571,0.985,0.936,1.018,16.06,15.79,16.45,1.236,0.936,1.568,16.05,15.6,17.09,72662.49,72660.11,-1.432,-74.9,1.877,-18.89,-1.82,-71.23,1.811,-18.67,12.56,12.55,12.56,-0.16,12.53,12.21,12.56,-0.182,0,0,0.065,0.009,0.4375,-1.912,0.065,0.009,0.4375,-1.893,0.051,0.006,0.3833,-1.136,0.051,0.006,0.3834,-1.127,0.063,0.007,0.4324,-3.306,0.063,0.007,0.4325,-3.269,0.075,0.01,0.4807,-2.383,0.075,0.01,0.4806,-2.356,-4.66,-4.739,-4.587,-4.703,-4.837,-4.587,-4.125,-4.247,-4.07,-4.122,-4.247,-3.998,0.016,-0.093,0.128,-0.004,-0.123,0.128,-2.893,-2.944,-2.822,-2.913,-3.01,-2.803,-2.041,-2.104,-2.001,-2.047,-2.143,-1.949,0,0,0,0,0,0,0,0,0.95398336,0.68575936,1.24143008,0.17389856,168,5.923,0.40993568,0,1.24143008,0.35629088,168,10.35,0.94906592,0.39920672
1/4/2018 4:00:00 AM,4.268,4.108,4.378,4.278,4.008,4.454,1.686,1.621,1.774,1.663,1.351,2.196,1.496,1.47,1.525,17.72,17.55,17.86,1.328,1.057,1.525,17.48,16.76,18.37,72661.97,72658.92,0.462,-33.84,2.543,-14.33,1.314,-32.59,2.612,-14.71,12.54,12.52,12.54,-0.315,12.51,12.19,12.54,-0.328,0,0,0.065,0.009,0.4374,-1.859,0.065,0.009,0.4374,-1.899,0.051,0.006,0.3833,-1.114,0.051,0.006,0.3833,-1.135,0.063,0.006,0.4325,-3.285,0.063,0.007,0.4325,-3.275,0.075,0.01,0.4806,-2.404,0.075,0.01,0.4807,-2.377,-4.745,-4.815,-4.689,-4.719,-4.833,-4.588,-4.173,-4.228,-4.091,-4.14,-4.256,-4.035,-0.034,-0.111,0.071,-0.006,-0.124,0.143,-2.958,-3.062,-2.857,-2.937,-3.062,-2.807,-2.097,-2.171,-2.005,-2.08,-2.186,-1.953,0,0,0,0,0,0,0,0,0.12561824,0,0.424688,0.16674592,337.8,1.002,0.3218688,0,0.83283552,0.28029408,21.11,47.07,0.12561824,0.16182848
1/4/2018 5:00:00 AM,3.829,3.749,3.935,4.013,3.746,4.236,0.942,0.819,1.057,1.275,0.819,1.743,0.983,0.928,1.036,18.24,18.15,18.44,1.21,0.928,1.357,17.81,17.42,18.44,72652.49,72653.29,-2.027,-84.7,2.113,-19.61,-1.788,-82,2.123,-18.79,12.52,12.51,12.52,0.276,12.49,12.18,12.52,0.263,0,0,0.065,0.009,0.4375,-1.876,0.065,0.009,0.4375,-1.898,0.051,0.006,0.3832,-1.116,0.051,0.006,0.3833,-1.132,0.063,0.006,0.4325,-3.292,0.063,0.007,0.4325,-3.285,0.075,0.01,0.4807,-2.404,0.075,0.01,0.4806,-2.378,-4.482,-4.576,-4.404,-4.539,-4.659,-4.404,-4.063,-4.164,-3.958,-4.097,-4.237,-3.958,0.045,-0.047,0.106,0.022,-0.089,0.166,-2.906,-2.981,-2.827,-2.924,-3.061,-2.827,-2.054,-2.177,-1.99,-2.075,-2.192,-1.975,0,0,0,0,0,-1,0,0,1.02729792,0.94727776,1.15962176,0.05632704,159.4,8.5,0.69827648,0,1.30669792,0.32365696,144.5,22.71,1.01567488,0.64016128
1/4/2018 6:00:00 AM,3.493,3.346,3.667,3.552,3.231,3.938,1.304,1.176,1.469,0.718,0.174,1.658,0.677,0.598,0.723,17.97,17.93,18.06,0.36,0.15,0.723,18.65,17.93,19.34,72680.29,72675.29,-1.236,-72.46,2.632,-17.43,-1.137,-67.08,2.622,-18.31,12.48,12.47,12.48,-0.301,12.45,12.13,12.48,-0.259,0,0,0.065,0.009,0.4375,-1.909,0.065,0.009,0.4374,-1.919,0.051,0.006,0.3833,-1.102,0.051,0.006,0.3833,-1.122,0.063,0.006,0.4325,-3.317,0.063,0.007,0.4325,-3.296,0.075,0.01,0.4806,-2.443,0.075,0.01,0.4809,-2.397,-4.535,-4.642,-4.421,-4.509,-4.646,-4.394,-4.002,-4.107,-3.941,-3.983,-4.128,-3.891,0.083,-0.011,0.14,0.085,-0.015,0.183,-2.824,-2.927,-2.761,-2.826,-2.941,-2.7,-2.006,-2.109,-1.938,-2.005,-2.113,-1.899,0,0,0,0,0,0,0,0,0.12874752,0,0.39205408,0.15244064,8.53,0.841,0.1028192,0,0.52258976,0.14618208,41.23,20.12,0.12874752,0.08672576
1/4/2018 7:00:00 AM,3.757,3.661,3.844,3.555,3.338,3.844,0.823,0.639,0.915,0.818,0.099,1.282,0.64,0.614,0.663,18.41,18.33,18.52,0.318,-0.019,0.679,18.09,17.76,18.52,72696.42,72694.7,5.193,-75.85,3.864,-19.69,4.454,-75.8,3.995,-19.38,12.43,12.42,12.43,-0.871,12.4,12.07,12.44,-0.831,13,9,0.065,0.009,0.4374,-1.9,0.065,0.009,0.4375,-1.915,0.051,0.006,0.3825,-1.13,0.051,0.006,0.3825,-1.132,0.063,0.007,0.4324,-3.313,0.063,0.007,0.4325,-3.278,0.075,0.01,0.4806,-2.439,0.075,0.01,0.4804,-2.399,-4.658,-4.788,-4.579,-4.627,-4.788,-4.483,-4.03,-4.138,-3.947,-4,-4.166,-3.877,0.074,0.012,0.151,0.093,-0.052,0.205,-2.853,-2.904,-2.733,-2.838,-3.002,-2.706,-2.014,-2.067,-1.927,-2.005,-2.134,-1.885,6,6,6,0,6,2,7,1,0.75147424,0.68575936,0.849376,0.05319776,122.8,0.074,0.4738624,0,0.849376,0.21144992,104.2,14.25,0.75147424,0.458216
1/4/2018 8:00:00 AM,3.609,3.519,3.71,3.692,3.519,3.898,1.61,1.487,1.761,1.328,0.951,1.761,1.228,1.184,1.27,19.85,19.59,20.17,0.965,0.631,1.27,20.42,19.59,21.29,72720.34,72711.87,54.32,-75.64,8.78,-15.43,47.83,-75.97,8.25,-16.34,12.77,12.75,12.78,-0.907,12.68,12.31,12.78,-0.934,115,101,0.065,0.009,0.4375,-1.898,0.065,0.009,0.4374,-1.922,0.051,0.006,0.3825,-1.127,0.051,0.006,0.3825,-1.132,0.063,0.006,0.4325,-3.331,0.063,0.007,0.4325,-3.318,0.075,0.01,0.4807,-2.506,0.075,0.01,0.4806,-2.427,-4.816,-4.864,-4.759,-4.816,-4.959,-4.649,-4.173,-4.258,-4.089,-4.161,-4.283,-4.054,-0.009,-0.089,0.061,-0.001,-0.108,0.136,-3.016,-3.107,-2.953,-2.99,-3.107,-2.886,-2.134,-2.237,-2.052,-2.117,-2.311,-2.01,57,57,58,0,50,43,58,4,0,0,0,0,0,0,0.14439392,0,0.5878576,0.16138144,161.3,21.45,0,0.12561824
1/4/2018 9:00:00 AM,4.519,4.417,4.614,4.617,4.417,4.892,2.045,1.934,2.12,2.254,1.934,2.617,2.199,2.164,2.233,21.1,21.04,21.15,2.11,1.817,2.308,21.01,20.63,21.38,72755.26,72752.56,132.5,-82.2,8.99,-22.37,206.8,-79.26,13.17,-20.58,14.42,14.38,14.46,-0.072,14.42,13.87,14.49,-0.139,134,220,0.065,0.009,0.4375,-1.904,0.065,0.009,0.4375,-1.933,0.051,0.006,0.3825,-1.132,0.051,0.006,0.3825,-1.145,0.063,0.007,0.4315,-3.371,0.063,0.007,0.4316,-3.341,0.075,0.01,0.4806,-2.446,0.075,0.01,0.4806,-2.417,-4.756,-4.832,-4.681,-4.771,-4.932,-4.674,-4.241,-4.343,-4.142,-4.229,-4.343,-4.138,-0.035,-0.157,0.033,-0.025,-0.157,0.058,-3.054,-3.14,-2.974,-3.045,-3.204,-2.902,-2.163,-2.278,-2.097,-2.161,-2.298,-2.041,75,71,80,3,131,71,206,48,0,0,0,0,0,0,0.44748704,0,0.88200992,0.32008064,45.31,2.308,0,0.44704
1/4/2018 10:00:00 AM,6.726,6.578,6.978,6.483,5.885,6.999,4.981,4.879,5.062,4.711,4.01,5.17,4.886,4.85,4.915,17.94,17.67,18.51,4.516,4.14,4.915,17.92,17.3,19.11,72785.93,72780.61,458.5,-93.5,25.99,-25.58,448.5,-91.5,24.25,-24.97,14.41,14.39,14.49,0.928,14.42,14.35,14.51,0.818,826,807,0.065,0.009,0.4375,-1.902,0.065,0.009,0.4375,-1.96,0.051,0.006,0.3825,-1.105,0.051,0.006,0.3825,-1.144,0.063,0.006,0.4317,-3.392,0.063,0.006,0.4316,-3.353,0.075,0.01,0.4807,-2.379,0.075,0.01,0.4807,-2.437,-4.748,-4.81,-4.701,-4.723,-4.836,-4.59,-4.243,-4.327,-4.166,-4.211,-4.327,-4.05,-0.049,-0.124,0.046,-0.018,-0.162,0.137,-3.09,-3.227,-2.99,-3.07,-3.293,-2.841,-2.265,-2.399,-2.182,-2.21,-2.399,-2.055,461,460,463,1,450,436,463,8,0.85027008,0.29415232,1.30669792,0.32678624,221.6,14.99,0.8806688,0,1.76401984,0.3509264,209.2,26.03,0.82121248,0.7890256
1/4/2018 11:00:00 AM,5.731,5.245,6.217,5.687,4.849,6.232,7.688,7.261,8,7.251,6.478,8,8.71,8.64,8.76,14.07,13.62,14.68,8.45,8.3,8.76,14.64,13.62,15.88,72764.73,72769.34,518.8,-96.8,42.63,-12.7,514.8,-97.2,40.51,-13.96,14.18,14.17,14.27,6.556,14.19,14.09,14.3,6.013,952,945,0.065,0.009,0.4375,-1.964,0.065,0.009,0.4374,-1.952,0.051,0.006,0.3825,-1.152,0.051,0.006,0.3825,-1.137,0.063,0.006,0.4316,-3.367,0.063,0.007,0.4316,-3.338,0.075,0.01,0.4806,-2.471,0.075,0.01,0.4807,-2.448,-5.268,-5.364,-5.181,-5.404,-5.749,-5.179,-4.988,-5.045,-4.903,-5.078,-5.277,-4.903,-0.838,-0.949,-0.725,-0.901,-1.134,-0.725,-3.846,-4.022,-3.803,-3.928,-4.207,-3.668,-3.03,-3.088,-2.937,-3.114,-3.403,-2.929,535,534,536,1,531,508,536,4,1.99424544,1.14308128,2.97236896,0.5096256,192.2,12.09,1.7792192,0.39205408,3.6254944,0.63300864,192.1,22.17,1.94998848,1.64600128
1/4/2018 12:00:00 PM,6.982,6.114,7.715,6.673,5.907,7.715,7.927,7.537,8.4,7.98,7.098,8.92,8.16,8.13,8.23,18.19,16.93,18.99,8.11,7.874,8.25,18.52,15.21,20.81,72721.36,72722.02,525.1,-96.7,54.98,0.504,524.3,-96.8,54.67,0.247,14.13,14.12,14.21,10.41,14.12,14.01,14.21,10.46,980,975,0.065,0.009,0.4375,-1.956,0.065,0.009,0.4374,-1.973,0.051,0.006,0.3833,-1.151,0.051,0.006,0.3833,-1.149,0.063,0.006,0.4325,-3.306,0.063,0.007,0.4325,-3.295,0.075,0.01,0.4806,-2.46,0.075,0.01,0.4807,-2.45,-3.829,-3.876,-3.779,-3.925,-4.124,-3.779,-3.911,-3.967,-3.862,-3.961,-4.101,-3.856,0.071,-0.007,0.132,0.06,-0.057,0.169,-2.767,-2.863,-2.616,-2.813,-3.012,-2.616,-2.118,-2.234,-2.027,-2.134,-2.305,-1.981,556,554,559,1,553,524,559,5,0.9968992,0,2.38451136,0.71436992,163.2,34.72,1.9580352,0,3.9518336,0.8538464,205.3,29.29,0.79215488,1.69919904
1/4/2018 1:00:00 PM,7.081,6.751,7.547,6.941,6.146,7.896,8.66,8.13,8.98,8.85,7.756,9.98,9.2,9.17,9.23,17.92,15.84,20.58,9.26,9.03,9.52,17.4,15.37,21.5,72687.52,72691.93,474.2,-101.3,54.78,0.705,470.6,-100.7,54.37,0.908,14.13,14.12,14.15,12.03,14.13,14.11,14.21,11.87,895,889,0.065,0.009,0.4375,-1.956,0.065,0.009,0.4375,-1.967,0.051,0.006,0.3841,-1.167,0.051,0.006,0.3841,-1.158,0.064,0.007,0.4342,-3.149,0.064,0.007,0.4342,-3.169,0.075,0.009,0.4809,-2.422,0.075,0.01,0.4807,-2.443,-3.351,-3.421,-3.264,-3.418,-3.616,-3.264,-3.882,-3.96,-3.817,-3.931,-4.042,-3.815,-0.312,-0.4,-0.241,-0.347,-0.479,-0.2,-2.878,-3.044,-2.811,-2.935,-3.14,-2.769,-2.477,-2.578,-2.384,-2.484,-2.622,-2.355,512,508,516,2,507,488,521,8,1.51457152,0.39205408,2.31924352,0.51543712,180.1,22.13,1.55256992,0,3.5942016,0.82076544,192.3,28.51,1.4014704,1.35721344
1/4/2018 2:00:00 PM,7.415,7.168,7.902,7.605,6.507,8.46,7.965,7.668,8.44,8.07,7.201,8.93,8.15,8.12,8.21,16.22,15.68,17.12,8.04,7.871,8.22,17.26,15.68,18.69,72685.14,72683.95,364.7,-105.4,41.25,-10.73,362.3,-106.1,41.54,-10.4,14.15,14.14,14.19,11.91,14.14,14.11,14.19,12,701,699,0.065,0.009,0.4375,-1.916,0.065,0.009,0.4374,-1.951,0.052,0.006,0.3858,-1.14,0.052,0.006,0.3854,-1.155,0.064,0.007,0.4358,-2.913,0.064,0.007,0.4359,-2.945,0.075,0.01,0.4806,-2.404,0.075,0.01,0.4806,-2.415,-2.373,-2.491,-2.303,-2.429,-2.582,-2.3,-3.074,-3.166,-3.027,-3.12,-3.228,-3.027,0.154,0.074,0.19,0.152,0.057,0.241,-2.087,-2.167,-1.996,-2.127,-2.269,-1.978,-1.916,-1.988,-1.826,-1.943,-2.072,-1.826,404,399,410,4,402,358,429,16,0.54941216,0.29415232,1.14308128,0.22441408,307.1,29.56,1.1555984,0,3.07027072,0.68039488,229.6,43.6,0.4760976,0.81182464
1/4/2018 3:00:00 PM,5.613,5.447,5.733,5.794,5.354,6.096,6.161,5.918,6.293,6.322,5.918,6.647,5.942,5.924,5.967,19.39,19.06,19.62,6.1,5.924,6.241,18.88,18.43,19.62,72697.8,72698.32,111,-97.6,11.91,-13.29,128,-99.3,13.28,-13.94,14.2,14.18,14.22,10.04,14.15,12.93,14.3,10.24,229,260,0.065,0.009,0.4374,-1.952,0.065,0.009,0.4375,-1.951,0.052,0.006,0.3867,-1.155,0.052,0.006,0.3866,-1.159,0.065,0.007,0.4395,-2.633,0.065,0.007,0.4387,-2.691,0.075,0.01,0.4807,-2.362,0.075,0.01,0.4806,-2.362,-2.107,-2.163,-2.015,-2.09,-2.177,-2.015,-2.501,-2.584,-2.425,-2.525,-2.635,-2.425,0.374,0.325,0.424,0.382,0.307,0.465,-1.53,-1.58,-1.467,-1.555,-1.686,-1.45,-1.532,-1.577,-1.492,-1.567,-1.706,-1.487,129,122,137,6,148,122,175,16,1.4774672,0.68575936,2.58031488,0.56148224,212,19.96,1.307592,0,2.84183328,0.67637152,204.8,27.04,1.3880592,1.15515136
